-17.331,-26.401,-0.40794,7.4533,8.6341,13.459,-6.6183,5.5773,-11.358,8.0941,13.522,4.3239,-6.6725,-23.164,-38.739,48.533,17.035,-5.7275,2.6129,-7.938,-0.075906,19.341,3.5779,2.8584,36.182
-32.904,-6.7208,-2.6532,21.242,4.8121,11.151,-15.326,-10.279,-8.3783,-5.0178,14.621,-28.509,-16.636,-7.8499,-16.793,17.035,73.929,-18.537,9.728,-37.426,-0.33857,13.715,13.502,-6.2126,17.383
22.925,1.2494,12.545,-9.3387,2.8795,-6.2468,9.4406,0.45863,0.7562,-7.444,-2.7118,2.7284,-4.7953,3.5656,13.454,-5.7275,-18.537,37.898,-0.51206,3.8803,-13.909,-20.174,-9.0543,-5.5701,-17.727
6.2886,-8.9314,-7.5424,-3.7716,7.8672,-10.629,2.2116,-9.5259,-10.025,-8.9436,-0.016702,-12.49,-14.509,-15.051,-15.574,2.6129,9.728,-0.51206,43.301,-24.016,-8.6809,-4.5039,-1.0418,-3.3126,0.43747
14.849,20.667,1.6107,-22.094,-18.463,8.4527,-10.149,31.255,-0.59468,13.798,-25.195,41.369,29.419,12.469,26.594,-7.938,-37.426,3.8803,-24.016,90.85,-5.0754,15.781,-19.413,0.44502,-12.713
-4.472,3.2472,-12.523,9.4527,-0.25598,-2.1876,-14.895,-3.4766,14.235,-6.5855,7.2396,-10.949,0.54717,2.3594,-23.916,-0.075906,-0.33857,-13.909,-8.6809,-5.0754,47.104,15.291,6.2183,0.62618,23.683
-13.447,-5.3211,-4.9178,1.8753,-1.433,9.4767,-29.776,5.6697,1.2675,2.9544,-4.7,14.924,-0.46185,-4.7144,-17.728,19.341,13.715,-20.174,-4.5039,15.781,15.291,63.81,-11.588,4.4698,23.059
-9.1493,-2.3525,-5.1184,17.429,4.3753,-5.7347,4.1704,-11.954,18.767,-3.132,11.499,-19.861,-11.167,-2.4434,-19.597,3.5779,13.502,-9.0543,-1.0418,-19.413,6.2183,-11.588,54.087,7.2461,12.656
-7.7123,1.3674,3.327,2.4824,0.79572,4.2271,-1.6377,5.1984,6.4985,2.2599,0.26761,2.9665,-2.6789,3.5341,-2.7427,2.8584,-6.2126,-5.5701,-3.3126,0.44502,0.62618,4.4698,7.2461,31.524,7.2985
-24.603,-10.949,-16.39,9.0234,10.787,12.891,-14.968,2.8438,0.27914,0.49972,15.654,-15.482,-7.8089,-11.351,-45.646,36.182,17.383,-17.727,0.43747,-12.713,23.683,23.059,12.656,7.2985,70
